"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240702","도착시간","0625","ST-2216","남가좌1동_019_1","ST-2257","응암3동_002_1","1","45","8442"
"20240702","도착시간","0625","ST-15","서강동_008_1","ST-6","서교동_011_1","1","7","1070"
"20240702","도착시간","0625","ST-493","천호2동_029_2","ST-2876","방이2동_005_1","1","20","2772"
"20240702","출발시간","0625","ST-3169","구산동_060_1","ST-479","역촌동_080_1","1","12","1777"
"20240702","출발시간","0625","ST-835","발산1동_002_1","ST-1709","가양1동_016_4","1","12","1523"
"20240702","출발시간","0625","ST-2331","송정동_015_1","ST-243","용답동_004_1","1","8","1340"
"20240702","출발시간","0625","ST-2002","목5동_002_4","ST-1015","목5동_002_1","1","3","580"
"20240702","출발시간","0625","ST-2789","공항동_044_1","ST-1062","공항동_004_1","1","3","540"
"20240702","출발시간","0625","ST-413","당산1동_014_1","ST-281","양평1동_008_1","1","63","1753"
"20240702","출발시간","0625","ST-288","영등포동_002_1","ST-3073","여의동_006_6","1","17","2388"
"20240702","출발시간","0625","ST-3278","상계8동_042_1","ST-3177","창4동_038_2","1","12","2304"
"20240702","출발시간","0625","ST-2831","공항동_049_1","ST-828","공항동_005_2","1","40","617"
"20240702","출발시간","0625","ST-1451","망우본동_060_1","ST-1332","상봉2동_014_1","1","4","1010"
"20240702","출발시간","0625","ST-3082","청파동_016_1","ST-333","남영동_001_3","1","9","1690"
"20240702","출발시간","0625","ST-2398","신정6동_026_2","ST-1996","목1동_045_1","1","8","1465"
"20240702","출발시간","0625","ST-1627","풍납2동_010_2","ST-503","성내1동_004_1","2","23","3481"
"20240702","출발시간","0625","ST-821","개포4동_029_1","ST-1166","양재2동_005_1","1","11","1033"
"20240702","출발시간","0625","ST-549","거여1동_019_1","ST-3247","위례동_013_5","1","3","771"
"20240702","출발시간","0625","ST-578","석관동_001_2","ST-854","중화1동_008_1","1","20","2785"
"20240702","출발시간","0625","ST-114","군자동_017_1","ST-375","성수1가1동_002_1","1","14","2433"
"20240702","도착시간","0625","ST-524","화곡1동_012_1","ST-1069","화곡6동_027_1","1","12","1526"
"20240702","도착시간","0625","ST-436","한강로동_015_2","ST-2177","한강로동_012_1","1","3","758"
"20240702","도착시간","0625","ST-1419","장지동_008_1","ST-3179","일원1동_012_3","1","26","1270"
"20240702","도착시간","0625","ST-916","방학1동_031_1","ST-1465","방학1동_028_1","1","21","1109"
"20240702","도착시간","0625","ST-2737","암사3동_013_1","ST-492","암사2동_002_1","1","10","2119"
"20240702","도착시간","0625","ST-696","사당2동_007_3","ST-949","방배본동_013_1","1","6","1370"
"20240702","도착시간","0625","ST-3252","구로2동_011_1","ST-873","구로5동_016_2","1","8","1242"
"20240702","도착시간","0625","ST-1402","공항동_038_1","ST-1062","공항동_004_1","1","3","680"
"20240702","출발시간","0625","ST-518","가양2동_028_1","ST-1067","가양2동_001_1","1","3","740"
"20240702","출발시간","0625","ST-2943","가양1동_020_2","ST-2552","가양1동_027_4","1","4","647"
"20240702","출발시간","0625","ST-539","잠실7동_001_1","ST-547","잠실2동_058_1","1","9","1130"
"20240702","출발시간","0625","ST-23","신수동_002_1","ST-3073","여의동_006_6","1","15","3350"
"20240702","출발시간","0625","ST-2887","화곡2동_028_1","ST-2054","화곡1동_047_1","1","5","868"
"20240702","출발시간","0625","ST-105","성수2가3동_006_2","ST-3043","성수2가3동_012_1","1","4","1131"
"20240702","출발시간","0625","ST-518","가양2동_028_1","ST-2557","화곡6동_024_1","1","8","1110"
"20240702","출발시간","0625","ST-947","삼선동_026_1","ST-827","안암동_015_1","1","7","1539"
"20240702","출발시간","0625","ST-1434","도봉2동_031_1","ST-2914","상계1동_058_1","1","",""
"20240702","출발시간","0625","ST-2244","진관동_003_3","ST-3058","진관동_014_1","1","8","1431"
"20240702","도착시간","0625","ST-2034","발산1동_001_2","ST-1063","가양1동_016_1","1","5","854"
"20240702","도착시간","0625","ST-78","상암동_001_2","ST-110","상암동_001_1","1","378","3392"
"20240702","도착시간","0625","ST-2991","잠실3동_006_1","ST-840","잠실3동_017_1","2","4","1336"
"20240702","도착시간","0625","ST-451","진관동_062_1","ST-1481","진관동_011_1","1","5","1143"
"20240702","도착시간","0625","ST-3060","공릉2동_050_1","ST-2068","공릉1동_059_1","1","5","3668"
"20240702","도착시간","0625","ST-1118","중계2,3동_047_1","ST-605","하계2동_044_2","1","3","643"
"20240702","도착시간","0625","ST-1088","잠실2동_018_1","ST-547","잠실2동_058_1","1","3","620"
"20240702","도착시간","0625","ST-1681","잠실6동_001_3","ST-551","잠실3동_029_1","1","9","1553"
"20240702","도착시간","0625","ST-2031","가양1동_018_1","ST-2057","가양1동_010_1","1","5","1014"
"20240702","도착시간","0625","ST-2578","송파2동_008_2","ST-737","가락본동_002_1","1","8","1067"
"20240702","도착시간","0625","ST-538","화곡본동_040_1","ST-3261","가양1동_012_19","1","33","3524"
"20240702","도착시간","0625","ST-23","신수동_002_1","ST-32","서교동_033_1","1","4","626"
"20240702","출발시간","0625","ST-2818","영등포동_030_1","ST-3171","신길1동_030_1","1","17","2470"
"20240702","출발시간","0625","ST-2922","상봉2동_027_1","ST-195","광희동_001_3","1","60","11500"
"20240702","출발시간","0625","ST-1729","삼전동_044_1","ST-540","잠실7동_001_2","1","8","1984"
"20240702","출발시간","0625","ST-580","석관동_018_1","ST-1810","종로1,2,3,4가동_004_5","1","33","9770"
"20240702","출발시간","0625","ST-821","개포4동_029_1","ST-2689","역삼1동_056_1","1","18","2584"
"20240702","출발시간","0625","ST-2379","서원동_023_1","ST-1264","청룡동_031_1","1","3","700"
"20240702","출발시간","0625","ST-2022","방화3동_045_1","ST-2482","방화1동_023_1","1","5","445"
"20240702","출발시간","0625","ST-1093","중화2동_027_1","ST-566","중화2동_012_1","1","4","561"
"20240702","도착시간","0625","ST-894","잠실4동_027_3","ST-1409","잠실4동_027_1","1","3","1560"
"20240702","도착시간","0625","ST-500","고덕1동_012_1","ST-1595","고덕2동_011_1","1","21","1480"
"20240702","도착시간","0625","ST-2502","용신동_040_1","ST-2273","제기동_048_1","1","2","456"
"20240702","도착시간","0625","ST-1877","장지동_044_1","ST-906","문정2동_004_2","1","",""
"20240702","도착시간","0625","ST-2821","영등포본동_039_1","ST-52","여의동_001_3","1","8","1593"
"20240702","도착시간","0625","ST-956","역삼2동_061_1","ST-812","역삼2동_003_1","1","7","1460"
"20240702","도착시간","0625","ST-310","목4동_016_1","ST-431","목4동_007_1","1","3","526"
"20240702","도착시간","0625","ST-360","행당1동_001_2","ST-359","행당1동_001_1","1","3","420"
"20240702","도착시간","0625","ST-2042","가양1동_012_9","ST-2044","가양1동_012_11","1","3","864"
"20240702","도착시간","0625","ST-167","청운효자동_004_1","ST-3075","사직동_009_9","1","9","1970"
"20240702","도착시간","0625","ST-616","쌍문3동_003_2","ST-2101","창5동_002_2","1","8","870"
"20240702","도착시간","0625","ST-570","묵2동_022_1","ST-854","중화1동_008_1","1","16","1310"
"20240702","도착시간","0625","ST-2007","신정2동_028_1","ST-1964","신도림동_030_1","1","11","1840"
"20240702","도착시간","0625","ST-602","공릉1동_045_1","ST-408","용신동_007_2","1","57","11500"
"20240702","도착시간","0625","ST-3043","성수2가3동_012_1","ST-134","명동_001_2","1","56","10239"
"20240702","도착시간","0625","ST-750","반포3동_015_5","ST-780","잠원동_008_1","1","8","1125"
"20240702","출발시간","0625","ST-1592","장지동_007_2","ST-906","문정2동_004_2","1","2","650"
"20240702","출발시간","0625","ST-1327","원효로2동_026_1","ST-2447","한강로동_010_2","1","7","1002"
"20240702","출발시간","0625","ST-975","방화1동_040_2","ST-2889","방화1동_041_3","2","8","1840"
"20240702","출발시간","0625","ST-2486","공항동_004_2","ST-2889","방화1동_041_3","2","19","3151"
"20240702","출발시간","0625","ST-882","은천동_028_1","ST-2394","청룡동_069_1","1","7","1621"
"20240702","출발시간","0625","ST-2034","발산1동_001_2","ST-2538","발산1동_007_1","1","4","675"
"20240702","출발시간","0625","ST-894","잠실4동_027_3","ST-1584","잠실6동_004_1","1","7","1410"
"20240702","출발시간","0625","ST-3040","대림3동_019_1","ST-1223","구로5동_001_1","1","3","715"
"20240702","출발시간","0625","ST-1228","개봉1동_055_1","ST-675","고척1동_042_1","1","3","592"
"20240702","출발시간","0625","ST-2876","방이2동_005_1","ST-503","성내1동_004_1","1","13","2139"
"20240702","출발시간","0625","ST-2756","잠실4동_003_3","ST-2596","잠실6동_001_5","1","10","1810"
"20240702","도착시간","0625","ST-2137","번1동_025_1","ST-1726","쌍문1동_017_1","1","9","1560"
"20240702","도착시간","0625","ST-611","상계6,7동_009_2","ST-3015","상계6,7동_042_1","1","6","744"
"20240702","도착시간","0625","ST-508","방화1동_002_1","ST-512","방화1동_048_2","1","8","1463"
"20240702","도착시간","0625","ST-1253","방화1동_049_1","ST-1718","방화1동_041_1","1","4","680"
"20240702","도착시간","0625","ST-1700","영등포본동_012_1","ST-1990","영등포본동_020_2","1","5","750"
"20240702","도착시간","0625","ST-1674","역촌동_083_1","ST-1036","역촌동_044_1","1","8","1530"
"20240702","도착시간","0625","ST-483","자양3동_029_1","ST-2308","화양동_008_2","1","5","1520"
"20240702","출발시간","0625","ST-750","반포3동_015_5","ST-746","반포1동_053_1","1","13","2350"
"20240702","출발시간","0625","ST-2057","가양1동_010_1","ST-2045","가양1동_012_12","1","6","960"
"20240702","도착시간","0625","ST-2710","상계8동_002_1","ST-1641","상계10동_033_1","1","2","750"
"20240702","도착시간","0625","ST-1144","독산3동_004_1","ST-1736","목5동_002_3","1","44","10100"
"20240702","출발시간","0625","ST-2212","홍은2동_032_1","ST-17","홍은2동_035_1","1","5","1152"
"20240702","출발시간","0625","ST-2235","정릉1동_019_1","ST-563","길음1동_072_2","1","",""
"20240702","출발시간","0625","ST-2751","길동_027_1","ST-2738","둔촌2동_026_1","1","10","1708"
"20240702","출발시간","0625","ST-2815","영등포동_024_1","ST-289","문래동_003_2","1","5","754"
"20240702","도착시간","0625","ST-2596","잠실6동_001_5","ST-1839","성내3동_018_2","1","14","3360"
"20240702","도착시간","0625","ST-1065","가양1동_016_2","ST-2412","발산1동_057_4","1","6","1521"
"20240702","도착시간","0625","ST-238","금호2,3가동_016_1","ST-2571","잠실6동_001_4","1","37","9606"
"20240702","도착시간","0625","ST-481","구산동_029_1","ST-454","대조동_020_1","1","3","754"
"20240702","도착시간","0625","ST-2731","장위1동_044_1","ST-913","월계1동_017_1","1","7","1642"
"20240702","도착시간","0625","ST-3169","구산동_060_1","ST-470","대조동_014_1","1","7","1827"
"20240702","도착시간","0625","ST-1417","위례동_034_1","ST-906","문정2동_004_2","1","",""
"20240702","출발시간","0625","ST-218","홍제2동_004_1","ST-199","중림동_001_1","1","14","3028"
"20240702","출발시간","0625","ST-302","신길3동_027_1","ST-1151","신대방2동_007_1","1","8","1678"
"20240702","출발시간","0625","ST-310","목4동_016_1","ST-3011","당산2동_001_4","1","15","2520"
"20240702","출발시간","0625","ST-1053","명일2동_009_1","ST-1050","","1","14","1498"
"20240702","출발시간","0625","ST-883","조원동_015_4","ST-668","구로3동_034_1","1","4","596"
"20240702","출발시간","0625","ST-1728","잠실본동_018_1","ST-803","대치1동_029_1","1","18","3203"
"20240702","출발시간","0625","ST-306","영등포동_054_1","ST-3073","여의동_006_6","1","7","1193"
"20240702","출발시간","0625","ST-391","전농1동_001_1","ST-409","답십리1동_006_1","1","8","1674"
"20240702","출발시간","0625","ST-40","신촌동_038_1","ST-2146","용강동_011_1","1","13","2109"
"20240702","출발시간","0625","ST-2801","신길7동_016_1","ST-1983","신길7동_021_1","1","5","1070"
"20240702","출발시간","0625","ST-1618","왕십리2동_031_1","ST-236","왕십리2동_004_2","1","4","850"
"20240702","출발시간","0625","ST-523","우장산동_082_1","ST-522","우장산동_010_2","1","5","1130"
"20240702","출발시간","0625","ST-2023","가양1동_052_1","ST-2024","가양1동_027_2","1","4","687"
"20240702","도착시간","0625","ST-1062","공항동_004_1","ST-513","가양1동_025_1","1","22","1790"
"20240702","도착시간","0625","ST-244","왕십리도선동_039_1","ST-2507","용신동_053_1","1","3","491"
"20240702","도착시간","0625","ST-1062","공항동_004_1","ST-1063","가양1동_016_1","1","7","1910"
"20240702","도착시간","0625","ST-1374","교남동_015_2","ST-185","소공동_001_8","1","6","2510"
"20240702","도착시간","0625","ST-2482","방화1동_023_1","ST-513","가양1동_025_1","1","5","740"
"20240702","도착시간","0625","ST-2607","거여2동_027_1","ST-3247","위례동_013_5","1","3","815"
"20240702","도착시간","0625","ST-2718","중계2,3동_049_1","ST-613","창1동_012_1","1","23","4346"
"20240702","도착시간","0625","ST-993","신정1동_005_3","ST-2005","신정1동_005_1","1","3","452"
"20240702","도착시간","0625","ST-2718","중계2,3동_049_1","ST-2792","하계2동_004_1","1","3","834"
"20240702","도착시간","0625","ST-1710","발산1동_049_1","ST-1718","방화1동_041_1","1","5","1085"
"20240702","도착시간","0625","ST-381","구의3동_004_2","ST-255","구의3동_001_4","1","3","352"
"20240702","도착시간","0625","ST-1403","가산동_004_1","ST-623","가산동_004_7","1","4","940"
"20240702","도착시간","0625","ST-1875","오륜동_031_1","ST-1720","오륜동_001_4","1","3","937"
"20240702","도착시간","0625","ST-946","청파동_019_1","ST-3202","충현동_036_3","1","4","990"
"20240702","도착시간","0625","ST-1204","장위3동_007_1","ST-2793","장위2동_005_1","1","4","920"
"20240702","도착시간","0625","ST-803","대치1동_029_1","ST-1704","일원1동_018_1","1","23","3360"
"20240702","출발시간","0625","ST-2398","신정6동_026_2","ST-2011","신정6동_002_1","1","4","601"
"20240702","출발시간","0625","ST-2915","오금동_070_1","ST-740","오금동_006_1","1","3","797"
"20240702","출발시간","0625","ST-413","당산1동_014_1","ST-3011","당산2동_001_4","1","4","610"
"20240702","출발시간","0625","ST-1251","가양1동_020_1","ST-1712","가양1동_012_3","1","5","800"
"20240702","출발시간","0625","ST-1881","대치4동_011_1","ST-807","대치2동_036_2","1","20","1693"
"20240702","출발시간","0625","ST-1008","신월2동_005_1","ST-2760","신정2동_021_1","1","16","2391"
"20240702","출발시간","0625","ST-798","삼성1동_005_1","ST-1797","잠실2동_038_1","1","93","2199"
"20240702","출발시간","0625","ST-1940","독산1동_051_1","ST-630","시흥1동_046_1","1","3","904"
"20240702","출발시간","0625","ST-3004","위례동_028_1","ST-1855","문정1동_003_2","1","59","2747"
"20240702","출발시간","0625","ST-2358","대방동_018_1","ST-3117","신대방2동_033_1","1","10","990"
"20240702","출발시간","0625","ST-2479","등촌1동_026_1","ST-2487","등촌1동_033_1","1","33","701"
"20240702","출발시간","0625","ST-3019","서강동_029_1","ST-204","용강동_039_1","1","12","2187"
"20240702","출발시간","0625","ST-1639","상계8동_030_1","ST-1292","창4동_001_3","1","20","2160"
"20240702","출발시간","0625","ST-1855","문정1동_003_2","ST-2605","문정2동_045_1","1","20","2364"
"20240702","출발시간","0625","ST-2007","신정2동_028_1","ST-3163","목1동_037_2","1","3","800"
"20240702","도착시간","0625","ST-2567","고덕1동_064_1","ST-1850","고덕2동_034_1","1","10","2270"
"20240702","도착시간","0625","ST-1016","신월4동_001_1","ST-313","신월2동_009_1","1","5","1111"
"20240702","도착시간","0625","ST-2002","목5동_002_4","ST-1015","목5동_002_1","1","3","580"
"20240702","도착시간","0625","ST-1836","천호3동_020_1","ST-1838","천호3동_040_1","1","4","773"
"20240702","도착시간","0625","ST-683","노량진1동_001_3","ST-1545","노량진1동_001_1","2","6","1802"
"20240702","도착시간","0625","ST-1093","중화2동_027_1","ST-566","중화2동_012_1","1","4","561"
"20240702","도착시간","0625","ST-228","충현동_036_1","ST-1619","사직동_009_5","1","8","1251"
"20240702","도착시간","0625","ST-2538","발산1동_007_1","ST-1517","발산1동_001_1","1","4","695"
"20240702","도착시간","0625","ST-2375","대학동_014_1","ST-976","신림동_027_2","1","11","2076"
"20240702","도착시간","0625","ST-432","신월7동_032_1","ST-313","신월2동_009_1","1","11","1741"
"20240702","도착시간","0625","ST-2026","가양1동_003_1","ST-2046","가양1동_012_13","1","7","1562"
"20240702","도착시간","0625","ST-1353","영등포본동_037_1","ST-3142","영등포본동_020_3","1","5","626"
"20240702","도착시간","0625","ST-2979","연남동_029_2","ST-18","서교동_004_1","1","3","675"
"20240702","도착시간","0625","ST-2013","신정7동_043_1","ST-1698","당산2동_001_1","1","55","4996"
"20240702","도착시간","0625","ST-2326","사근동_006_1","ST-1195","응봉동_003_1","1","6","1095"
"20240702","도착시간","0625","ST-516","등촌1동_012_1","ST-2044","가양1동_012_11","1","20","2974"
"20240702","출발시간","0625","ST-1983","신길7동_021_1","ST-2823","신길6동_018_1","1","4","990"
"20240702","출발시간","0625","ST-1667","상도1동_066_1","ST-1970","여의동_002_4","1","35","6838"
"20240702","출발시간","0625","ST-1470","창4동_043_1","ST-1136","방학1동_019_1","1","18","2780"
"20240702","출발시간","0625","ST-3146","신월1동_013_2","ST-524","화곡1동_012_1","1","4","722"
"20240702","출발시간","0625","ST-461","응암1동_023_2","ST-1484","불광1동_060_1","1","41","2925"
"20240702","출발시간","0625","ST-2200","북아현동_004_1","ST-1492","북아현동_021_1","1","2","320"
"20240702","출발시간","0625","ST-1975","도림동_003_1","ST-303","신길3동_021_1","1","30","7979"
"20240702","출발시간","0625","ST-416","문래동_021_2","ST-413","당산1동_014_1","1","6","541"
"20240702","출발시간","0625","ST-138","명동_001_5","ST-1771","소공동_001_4","1","10","1665"
"20240702","출발시간","0625","ST-3237","오류1동_024_1","ST-1959","오류2동_017_1","1","13","1870"
"20240702","출발시간","0625","ST-1762","암사3동_024_1","ST-777","신사동_001_1","1","47","14692"
"20240702","출발시간","0625","ST-705","난곡동_008_1","ST-704","미성동_025_1","1","8","1460"
"20240702","출발시간","0625","ST-2549","창4동_001_5","ST-2799","도봉2동_001_4","1","10","2326"
"20240702","출발시간","0625","ST-2295","상봉1동_004_1","ST-599","중화2동_012_2","1","",""
"20240702","도착시간","0625","ST-401","이문1동_026_1","ST-1671","휘경1동_002_1","1","58","2651"
"20240702","도착시간","0625","ST-1599","금호4가동_002_1","ST-238","금호2,3가동_016_1","1","5","830"
"20240702","도착시간","0625","ST-610","상계6,7동_042_2","ST-2702","하계1동_041_1","1","30","1610"
"20240702","도착시간","0625","ST-2702","하계1동_041_1","ST-1128","하계1동_001_1","1","9","935"
"20240702","도착시간","0625","ST-2040","가양1동_012_8","ST-2889","방화1동_041_3","1","19","1460"
"20240702","도착시간","0625","ST-3168","중화2동_033_1","ST-267","이문2동_025_3","1","4","835"
"20240702","도착시간","0625","ST-549","거여1동_019_1","ST-2917","위례동_013_3","1","8","939"
"20240702","도착시간","0625","ST-302","신길3동_027_1","ST-1990","영등포본동_020_2","1","9","1770"
"20240702","도착시간","0625","ST-1228","개봉1동_055_1","ST-3124","구로2동_001_5","1","7","672"
"20240702","도착시간","0625","ST-1404","서초1동_008_1","ST-1406","서초2동_039_1","1","5","1156"
"20240702","도착시간","0625","ST-828","공항동_005_2","ST-2555","공항동_028_1","1","3","362"
"20240702","도착시간","0625","ST-2748","성내2동_023_1","ST-544","오륜동_018_1","1","10","2320"
"20240702","도착시간","0625","ST-2844","목5동_059_1","ST-1017","목5동_008_1","1","5","712"
"20240702","도착시간","0625","ST-1218","신도림동_005_1","ST-664","신도림동_050_1","1","4","846"
"20240702","도착시간","0625","ST-1063","가양1동_016_1","ST-2031","가양1동_018_1","1","5","940"
"20240702","도착시간","0625","ST-1495","목5동_035_1","ST-1015","목5동_002_1","1","3","686"
"20240702","출발시간","0625","ST-1088","잠실2동_018_1","ST-547","잠실2동_058_1","1","3","620"
"20240702","출발시간","0625","ST-2995","청룡동_017_1","ST-2428","낙성대동_002_1","1","17","1862"
"20240702","도착시간","0625","ST-1325","남영동_003_1","ST-2436","청파동_005_1","1","7","671"
"20240702","도착시간","0625","ST-2845","소공동_002_4","ST-3202","충현동_036_3","1","46","4177"
"20240702","도착시간","0625","ST-2235","정릉1동_019_1","ST-563","길음1동_072_2","1","",""
"20240702","도착시간","0625","ST-1434","도봉2동_031_1","ST-2914","상계1동_058_1","1","",""
"20240702","도착시간","0625","ST-1506","염창동_061_1","ST-1350","목5동_002_2","1","10","1540"
"20240702","도착시간","0625","ST-2854","상일1동_069_1","ST-3087","상일1동_024_1","1","4","790"
"20240702","출발시간","0625","ST-1207","성북동_015_1","ST-174","종로1,2,3,4가동_001_3","1","9","1880"
"20240702","출발시간","0625","ST-1352","발산1동_065_1","ST-2871","가양1동_016_8","1","3","780"
"20240702","출발시간","0625","ST-3098","천호2동_008_1","ST-492","암사2동_002_1","1","3","570"
"20240702","출발시간","0625","ST-522","우장산동_010_2","ST-3100","등촌3동_001_4","1","75","4290"
"20240702","출발시간","0625","ST-2971","월계2동_021_1","ST-2129","번2동_002_1","1","4","505"
"20240702","출발시간","0625","ST-1275","구로5동_040_1","ST-2817","대림1동_015_1","1","9","1822"
"20240702","출발시간","0625","ST-823","개포3동_002_1","ST-1574","개포3동_028_1","1","54","541"
"20240702","출발시간","0625","ST-2473","청운효자동_001_1","ST-269","제기동_025_1","1","39","7603"
"20240702","도착시간","0625","ST-2629","상봉2동_015_1","ST-1099","상봉2동_019_1","1","6","997"
"20240702","도착시간","0625","ST-243","용답동_004_1","ST-262","장안2동_036_1","1","6","1360"
"20240702","도착시간","0625","ST-1204","장위3동_007_1","ST-2702","하계1동_041_1","1","21","4587"
"20240702","도착시간","0625","ST-2831","공항동_049_1","ST-1063","가양1동_016_1","1","2","400"
"20240702","도착시간","0625","ST-662","신도림동_069_1","ST-664","신도림동_050_1","1","5","1022"
"20240702","도착시간","0625","ST-1779","을지로동_003_2","ST-1437","을지로동_003_1","1","4","607"
"20240702","도착시간","0625","ST-1818","혜화동_032_1","ST-2427","혜화동_028_1","1","3","702"
"20240702","도착시간","0625","ST-1652","대림2동_011_1","ST-1237","구로4동_002_1","1","34","1480"
"20240702","도착시간","0625","ST-1204","장위3동_007_1","ST-913","월계1동_017_1","1","6","656"
"20240702","도착시간","0625","ST-2050","공항동_060_1","ST-2993","발산1동_056_2","1","3","554"
"20240702","도착시간","0625","ST-735","공릉1동_016_1","ST-2702","하계1동_041_1","1","6","1235"
"20240702","도착시간","0625","ST-2696","상일2동_006_1","ST-3087","상일1동_024_1","1","6","1480"
"20240702","도착시간","0625","ST-1592","장지동_007_2","ST-906","문정2동_004_2","1","2","650"
"20240702","도착시간","0625","ST-1280","월계1동_015_1","ST-1280","월계1동_015_1","1","",""
"20240702","도착시간","0625","ST-2086","상계6,7동_025_1","ST-1285","중계2,3동_046_1","1","3","894"
"20240702","도착시간","0625","ST-1297","도봉1동_026_1","ST-1297","도봉1동_026_1","1","24","2143"
"20240702","도착시간","0625","ST-1618","왕십리2동_031_1","ST-236","왕십리2동_004_2","1","4","850"
"20240702","도착시간","0625","ST-3032","독산1동_086_1","ST-660","독산1동_026_4","1","12","1044"
"20240702","출발시간","0625","ST-2363","사당1동_032_1","ST-2364","사당1동_044_1","1","",""
"20240702","출발시간","0625","ST-3032","독산1동_086_1","ST-619","가산동_004_5","1","3","648"
"20240702","출발시간","0625","ST-2854","상일1동_069_1","ST-1040","상일2동_007_1","1","5","570"
"20240702","출발시간","0625","ST-261","용신동_013_2","ST-274","용신동_014_1","1","7","1190"
"20240702","출발시간","0625","ST-3200","영등포본동_011_1","ST-1990","영등포본동_020_2","1","4","800"
"20240702","도착시간","0625","ST-1253","방화1동_049_1","ST-2831","공항동_049_1","1","78","807"
"20240702","도착시간","0625","ST-2269","답십리1동_009_1","ST-1440","황학동_015_1","1","10","2400"
"20240702","도착시간","0625","ST-3129","방화3동_002_1","ST-2871","가양1동_016_8","1","13","2416"
"20240702","도착시간","0625","ST-1451","망우본동_060_1","ST-572","월곡2동_024_1","1","36","5540"
"20240702","도착시간","0625","ST-1364","세곡동_010_1","ST-1184","수서동_019_1","1","7","1354"
"20240702","도착시간","0625","ST-413","당산1동_014_1","ST-416","문래동_021_2","1","6","1040"
"20240702","도착시간","0625","ST-1573","개포2동_045_1","ST-2678","대치2동_051_1","1","10","1937"
"20240702","도착시간","0625","ST-1618","왕십리2동_031_1","ST-944","필동_005_2","1","20","3179"
"20240702","도착시간","0625","ST-1105","송중동_019_1","ST-2405","송중동_036_1","1","4","369"
"20240702","도착시간","0625","ST-2420","사근동_002_1","ST-408","용신동_007_2","1","9","1707"
"20240702","도착시간","0625","ST-114","군자동_017_1","ST-2341","성수1가1동_003_1","1","10","4110"
"20240702","도착시간","0625","ST-310","목4동_016_1","ST-3104","목1동_010_2","1","4","980"
"20240702","출발시간","0625","ST-3060","공릉2동_050_1","ST-913","월계1동_017_1","1","10","1600"
"20240702","출발시간","0625","ST-2037","가양1동_014_2","ST-1065","가양1동_016_2","1","2","510"
"20240702","출발시간","0625","ST-2740","성내1동_002_1","ST-541","풍납2동_024_1","1","5","735"
"20240702","출발시간","0625","ST-1076","가락1동_048_1","ST-2972","문정2동_044_3","1","3","797"
"20240702","출발시간","0625","ST-1045","성내2동_039_1","ST-1841","성내2동_036_1","1","3","760"
"20240702","출발시간","0625","ST-1688","가양1동_016_3","ST-2569","가양1동_016_7","1","",""
"20240702","출발시간","0625","ST-3279","수색동_004_2","ST-3095","증산동_004_1","2","12","1630"
"20240702","출발시간","0625","ST-1356","대방동_007_1","ST-2404","내곡동_001_1","1","71","14696"
"20240702","출발시간","0625","ST-1283","상계2동_022_1","ST-2070","중계1동_050_1","1","4","670"
"20240702","출발시간","0625","ST-2018","염창동_061_2","ST-1350","목5동_002_2","1","11","2066"
"20240702","출발시간","0625","ST-2050","공항동_060_1","ST-2871","가양1동_016_8","1","2","510"
"20240702","출발시간","0625","ST-3162","삼전동_039_1","ST-540","잠실7동_001_2","1","7","1688"
"20240702","출발시간","0625","ST-1097","면목2동_013_1","ST-1098","면목본동_011_1","1","5","778"
"20240702","도착시간","0625","ST-3052","필동_004_1","ST-2527","명동_001_20","1","6","1054"
"20240702","도착시간","0625","ST-33","북가좌2동_042_1","ST-2981","상암동_025_2","1","10","1955"
"20240702","도착시간","0625","ST-2039","목5동_023_1","ST-1731","목1동_003_5","2","15","2112"
"20240702","도착시간","0625","ST-2357","상도2동_023_1","ST-2366","상도1동_080_1","1","105","2836"
"20240702","도착시간","0625","ST-1320","양평1동_028_1","ST-413","당산1동_014_1","1","10","1225"
"20240702","도착시간","0625","ST-1687","성내3동_018_1","ST-2574","풍납2동_049_3","1","12","1930"
"20240702","도착시간","0625","ST-1058","고덕1동_005_1","ST-2574","풍납2동_049_3","1","33","6333"
"20240702","도착시간","0625","ST-2472","종로1,2,3,4가동_003_7","ST-3090","종로1,2,3,4가동_003_8","1","3","381"
"20240702","도착시간","0625","ST-2452","서빙고동_015_4","ST-2191","서빙고동_015_1","1","7","890"
"20240702","도착시간","0625","ST-2321","화양동_040_1","ST-1191","자양4동_004_1","1","23","1538"
"20240702","도착시간","0625","ST-2844","목5동_059_1","ST-3187","당산2동_003_1","1","10","1950"
"20240702","출발시간","0625","ST-701","상도2동_036_1","ST-699","노량진2동_020_1","1","9","1359"
"20240702","출발시간","0625","ST-1663","자양1동_017_1","ST-2327","사근동_006_2","1","28","4860"
"20240702","출발시간","0625","ST-542","잠실4동_003_4","ST-2601","잠실4동_039_1","1","",""
"20240702","출발시간","0625","ST-1123","공릉1동_049_1","ST-602","공릉1동_045_1","1","4","1310"
"20240702","출발시간","0625","ST-2946","염창동_003_1","ST-1506","염창동_061_1","1","3","640"
"20240702","출발시간","0625","ST-2633","신내1동_043_1","X","","1","7","1122"
"20240702","출발시간","0625","ST-1474","공릉1동_031_1","ST-2942","신내1동_001_1","1","19","3680"
